	SRR1927149	SRR1929485
PF01035 [6-O-methylguanine DNA methyltransferase, DNA binding domain]	4164	791
PF01037 [Lrp/AsnC ligand binding domain]	2393	693
PF01039 [Carboxyl transferase domain]	9266	2328
PF01040 [UbiA prenyltransferase family]	6996	1123
PF01041 [DegT/DnrJ/EryC1/StrS aminotransferase family]	12070	3198
PF01042 [Endoribonuclease L-PSP]	4151	959
PF01043 [SecA preprotein cross-linking domain]	7014	1654
PF01047 [MarR family]	703	258
PF01048 [Phosphorylase superfamily]	12212	3243
PF01050 [Mannose-6-phosphate isomerase]	415	227
PF01051 [Initiator Replication protein]	5273	5848
PF01052 [Type III flagellar switch regulator (C-ring) FliN C-term]	3860	448
PF01053 [Cys/Met metabolism PLP-dependent enzyme]	19932	3805
PF01055 [Glycosyl hydrolases family 31 ]	12301	3972
PF01058 [NADH ubiquinone oxidoreductase, 20 Kd subunit]	1170	512
PF01061 [ABC-2 type transporter]	6508	1442
PF01062 [Bestrophin, RFP-TM, chloride channel]	21	96
PF01063 [Amino-transferase class IV]	11225	1698
PF01066 [CDP-alcohol phosphatidyltransferase]	6992	1755
PF01068 [ATP dependent DNA ligase domain]	1260	0
PF01070 [FMN-dependent dehydrogenase]	446	310
PF01071 [Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain]	3270	795
PF01073 [3-beta hydroxysteroid dehydrogenase/isomerase family]	4814	1240
PF01074 [Glycosyl hydrolases family 38 N-terminal domain]	767	530
PF01075 [Glycosyltransferase family 9 (heptosyltransferase)]	10061	1856
PF01076 [Plasmid recombination enzyme]	7450	2452
PF01077 [Nitrite and sulphite reductase 4Fe-4S domain]	461	271
PF01078 [Magnesium chelatase, subunit ChlI]	2284	1086
PF01081 [KDPG and KHG aldolase]	2698	802
PF01084 [Ribosomal protein S18]	2839	657
PF01087 [Galactose-1-phosphate uridyl transferase, N-terminal domain]	1544	336
PF01090 [Ribosomal protein S19e]	7	0
PF01094 [Receptor family ligand binding region]	1436	490
PF01095 [Pectinesterase]	9496	1062
PF01096 [Transcription factor S-II (TFIIS)]	21	1
PF01098 [Cell cycle protein]	21311	4840
PF01103 [Surface antigen]	14212	2306
PF01106 [NifU-like domain]	3050	182
PF01112 [Asparaginase]	31	52
PF01113 [Dihydrodipicolinate reductase, N-terminus]	2511	522
PF01116 [Fructose-bisphosphate aldolase class-II]	10285	2866
PF01118 [Semialdehyde dehydrogenase, NAD binding domain]	9402	1700
PF01119 [DNA mismatch repair protein, C-terminal domain]	9930	980
PF01120 [Alpha-L-fucosidase]	6576	1474
PF01121 [Dephospho-CoA kinase]	4922	881
PF01124 [MAPEG family]	12	51
PF01127 [Succinate dehydrogenase/Fumarate reductase transmembrane subunit]	11	63
PF01128 [2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase]	5987	1443
PF01131 [DNA topoisomerase]	19745	6349
PF01132 [Elongation factor P (EF-P) OB domain]	2021	525
PF01134 [Glucose inhibited division protein A]	9859	2733
PF01135 [Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)]	88	112
PF01136 [Peptidase family U32]	13468	3386
PF01138 [3' exoribonuclease family, domain 1]	5455	1549
PF01139 [tRNA-splicing ligase RtcB]	865	483
PF01142 [tRNA pseudouridine synthase D (TruD)]	136	84
PF01144 [Coenzyme A transferase]	616	521
PF01145 [SPFH domain / Band 7 family]	17954	2349
PF01148 [Cytidylyltransferase family]	7069	1464
PF01149 [Formamidopyrimidine-DNA glycosylase N-terminal domain]	1562	104
PF01155 [Hydrogenase/urease nickel incorporation, metallochaperone, hypA]	411	227
PF01156 [Inosine-uridine preferring nucleoside hydrolase]	1245	466
PF01161 [Phosphatidylethanolamine-binding protein]	14	46
PF01165 [Ribosomal protein S21]	2252	606
PF01168 [Alanine racemase, N-terminal domain]	10682	2332
PF01170 [Putative RNA methylase family UPF0020]	5537	1118
PF01171 [PP-loop family]	14046	2094
PF01174 [SNO glutamine amidotransferase family]	1477	496
PF01175 [Urocanase Rossmann-like domain]	886	181
PF01176 [Translation initiation factor 1A / IF-1]	2790	783
PF01177 [Asp/Glu/Hydantoin racemase]	5313	1026
PF01179 [Copper amine oxidase, enzyme domain]	9	70
PF01180 [Dihydroorotate dehydrogenase]	6217	1398
PF01182 [Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase]	5274	1781
PF01183 [Glycosyl hydrolases family 25]	8522	1992
PF01184 [GPR1/FUN34/yaaH family]	35	63
PF01187 [Macrophage migration inhibitory factor (MIF)]	25	0
PF01189 [16S rRNA methyltransferase RsmB/F]	8506	944
PF01192 [RNA polymerase Rpb6 ]	1668	222
PF01193 [RNA polymerase Rpb3/Rpb11 dimerisation domain]	3876	562
PF01195 [Peptidyl-tRNA hydrolase]	4342	1047
PF01196 [Ribosomal protein L17]	4802	1172
PF01197 [Ribosomal protein L31]	2559	621
PF01200 [Ribosomal protein S28e]	6	0
PF01201 [Ribosomal protein S8e]	9	3
PF01202 [Shikimate kinase]	4426	1209
PF01203 [Type II secretion system (T2SS), protein N]	2167	15
PF01204 [Trehalase]	901	419
PF01205 [Uncharacterized protein family UPF0029]	2410	580
PF01206 [Sulfurtransferase TusA]	2294	316
PF01207 [Dihydrouridine synthase (Dus)]	9580	2119
PF01208 [Uroporphyrinogen decarboxylase (URO-D)]	261	641
PF01209 [ubiE/COQ5 methyltransferase family]	855	283
PF01210 [NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus]	2566	578
PF01212 [Beta-eliminating lyase]	2475	941
PF01218 [Coproporphyrinogen III oxidase]	16	73
PF01219 [Prokaryotic diacylglycerol kinase]	1422	153
PF01220 [Dehydroquinase class II]	3054	424
PF01223 [DNA/RNA non-specific endonuclease]	4037	1075
PF01225 [Mur ligase family, catalytic domain]	6136	1160
PF01226 [Formate/nitrite transporter]	3426	561
PF01227 [GTP cyclohydrolase I]	3890	787
PF01228 [Glycine radical]	8794	1590
PF01229 [Glycosyl hydrolases family 39]	1082	197
PF01230 [HIT domain]	2180	436
PF01232 [Mannitol dehydrogenase Rossmann domain]	1465	725
PF01235 [Sodium:alanine symporter family]	16409	4767
PF01238 [Phosphomannose isomerase type I]	4	43
PF01242 [6-pyruvoyl tetrahydropterin synthase]	1969	375
PF01243 [Pyridoxamine 5'-phosphate oxidase]	1395	267
PF01244 [Membrane dipeptidase (Peptidase family M19)]	2761	691
PF01245 [Ribosomal protein L19]	4325	1042
PF01248 [Ribosomal protein L7Ae/L30e/S12e/Gadd45 family]	262	119
PF01250 [Ribosomal protein S6]	3903	774
PF01252 [Signal peptidase (SPase) II]	5177	988
PF01253 [Translation initiation factor SUI1]	376	108
PF01255 [Putative undecaprenyl diphosphate synthase]	6117	1455
PF01256 [Carbohydrate kinase]	4786	1022
PF01257 [Thioredoxin-like [2Fe-2S] ferredoxin]	1115	383
PF01258 [Prokaryotic dksA/traR C4-type zinc finger]	1265	114
PF01259 [SAICAR synthetase]	6699	1746
PF01261 [Xylose isomerase-like TIM barrel]	9908	2684
PF01262 [Alanine dehydrogenase/PNT, C-terminal domain]	2594	494
PF01263 [Aldose 1-epimerase]	8240	2598
PF01264 [Chorismate synthase]	5930	1340
PF01266 [FAD dependent oxidoreductase]	3810	1652
PF01268 [Formate--tetrahydrofolate ligase]	5122	2045
PF01270 [Glycosyl hydrolases family 8]	1716	491
PF01272 [Transcription elongation factor, GreA/GreB, C-term]	4722	989
PF01274 [Malate synthase]	47	326
PF01276 [Orn/Lys/Arg decarboxylase, major domain]	2478	1418
PF01278 [Omptin family]	283	67
PF01280 [Ribosomal protein L19e]	16	2
PF01281 [Ribosomal protein L9, N-terminal domain]	2209	628
PF01288 [7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)]	5011	634
PF01292 [Prokaryotic cytochrome b561]	63	348
PF01293 [Phosphoenolpyruvate carboxykinase]	14158	2983
PF01295 [Adenylate cyclase, class-I]	3826	196
PF01297 [Zinc-uptake complex component A periplasmic]	5604	1238
PF01300 [Telomere recombination]	5853	1006
PF01301 [Glycosyl hydrolases family 35]	3562	1164
PF01306 [LacY proton/sugar symporter]	131	171
PF01311 [Bacterial export proteins, family 1]	3143	377
PF01312 [FlhB HrpN YscU SpaS Family]	5526	694
PF01313 [Bacterial export proteins, family 3]	1433	170
PF01314 [Aldehyde ferredoxin oxidoreductase, domains 2 & 3]	552	227
PF01315 [Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain]	633	300
PF01316 [Arginine repressor, DNA binding domain]	1896	407
PF01321 [Creatinase/Prolidase N-terminal domain]	3671	477
PF01323 [DSBA-like thioredoxin domain]	3008	168
PF01325 [Iron dependent repressor, N-terminal DNA binding domain]	1064	66
PF01326 [Pyruvate phosphate dikinase, PEP/pyruvate binding domain]	12554	3669
PF01327 [Polypeptide deformylase]	5973	1368
PF01330 [RuvA N terminal domain]	2117	509
PF01336 [OB-fold nucleic acid binding domain]	10093	2036
PF01337 [Barstar (barnase inhibitor)]	202	16
PF01339 [CheB methylesterase]	3026	360
PF01340 [Met Apo-repressor, MetJ]	9	72
PF01343 [Peptidase family S49]	10648	1616
PF01344 [Kelch motif]	266	21
PF01345 [Domain of unknown function DUF11]	134	247
PF01346 [Domain amino terminal to FKBP-type peptidyl-prolyl isomerase]	4848	869
PF01348 [Type II intron maturase]	617	43
PF01351 [Ribonuclease HII]	4862	1112
PF01361 [Tautomerase enzyme]	64	23
PF01364 [Peptidase family C25]	4251	809
PF01367 [5'-3' exonuclease, C-terminal SAM fold]	6073	1245
PF01368 [DHH family]	13533	2863
PF01370 [NAD dependent epimerase/dehydratase family]	23425	4679
PF01371 [Trp repressor protein]	936	361
PF01374 [Glycosyl hydrolase family 46]	28	0
PF01379 [Porphobilinogen deaminase, dipyromethane cofactor binding domain]	393	362
PF01380 [SIS domain]	11487	2548
PF01381 [Helix-turn-helix]	17968	4472
PF01384 [Phosphate transporter family]	12812	1471
PF01385 [Probable transposase]	10511	1195
PF01386 [Ribosomal L25p family]	1912	378
PF01389 [OmpA-like transmembrane domain]	1257	50
PF01391 [Collagen triple helix repeat (20 copies)]	3419	1192
PF01396 [Topoisomerase DNA binding C4 zinc finger]	7591	934
PF01400 [Astacin (Peptidase family M12A)]	0	77
PF01401 [Angiotensin-converting enzyme]	98	10
PF01402 [Ribbon-helix-helix protein, copG family]	2	32
PF01406 [tRNA synthetases class I (C) catalytic domain]	9166	2505
PF01408 [Oxidoreductase family, NAD-binding Rossmann fold]	10288	2514
PF01409 [tRNA synthetases class II core domain (F)]	5582	1492
PF01411 [tRNA synthetases class II (A)]	9945	3080
PF01416 [tRNA pseudouridine synthase]	5081	1110
PF01418 [Helix-turn-helix domain, rpiR family]	2630	494
PF01420 [Type I restriction modification DNA specificity domain]	19644	2060
PF01424 [R3H domain]	837	322
PF01425 [Amidase]	2918	1214
PF01427 [D-ala-D-ala dipeptidase]	383	95
PF01430 [Hsp33 protein]	4512	618
PF01431 [Peptidase family M13]	2568	882
PF01432 [Peptidase family M3]	15324	3479
PF01433 [Peptidase family M1 domain]	1971	118
PF01434 [Peptidase family M41]	7328	1748
PF01435 [Peptidase family M48]	18008	1988
PF01436 [NHL repeat]	1276	131
PF01442 [Apolipoprotein A1/A4/E domain]	1350	251
PF01443 [Viral (Superfamily 1) RNA helicase]	615	143
PF01446 [Replication protein]	47	69
PF01447 [Thermolysin metallopeptidase, catalytic domain]	130	0
PF01450 [Acetohydroxy acid isomeroreductase, catalytic domain]	4576	708
PF01451 [Low molecular weight phosphotyrosine protein phosphatase]	2990	860
PF01455 [HupF/HypC family]	7	89
PF01458 [Uncharacterized protein family (UPF0051)]	6750	2404
PF01464 [Transglycosylase SLT domain]	18279	2682
PF01467 [Cytidylyltransferase-like]	13062	2106
PF01470 [Pyroglutamyl peptidase]	173	12
PF01471 [Putative peptidoglycan binding domain]	2472	448
PF01472 [PUA domain]	1598	171
PF01473 [Putative cell wall binding repeat]	28	4
PF01474 [Class-II DAHP synthetase family]	35	21
PF01475 [Ferric uptake regulator family]	4611	1056
PF01476 [LysM domain]	12504	1954
PF01478 [Type IV leader peptidase family]	1794	378
PF01479 [S4 domain]	6819	1540
PF01487 [Type I 3-dehydroquinase]	890	489
PF01488 [Shikimate / quinate 5-dehydrogenase]	1813	304
PF01491 [Frataxin-like domain]	12	63
PF01493 [GXGXG motif]	6403	988
PF01494 [FAD binding domain]	46	452
PF01496 [V-type ATPase 116kDa subunit family  ]	2542	425
PF01497 [Periplasmic binding protein]	6056	1925
PF01501 [Glycosyl transferase family 8]	9790	1471
PF01502 [Phosphoribosyl-AMP cyclohydrolase]	2570	431
PF01503 [Phosphoribosyl-ATP pyrophosphohydrolase]	1079	380
PF01507 [Phosphoadenosine phosphosulfate reductase family]	4507	2001
PF01509 [TruB family pseudouridylate synthase (N terminal domain)]	4270	1129
PF01510 [N-acetylmuramoyl-L-alanine amidase]	6292	1324
PF01512 [Respiratory-chain NADH dehydrogenase 51 Kd subunit]	5268	1300
PF01513 [ATP-NAD kinase]	2376	440
PF01514 [Secretory protein of YscJ/FliF family]	3288	214
PF01515 [Phosphate acetyl/butaryl transferase]	10050	2400
PF01520 [N-acetylmuramoyl-L-alanine amidase]	9466	3018
PF01521 [Iron-sulphur cluster biosynthesis]	27	161
PF01522 [Polysaccharide deacetylase]	7562	2430
PF01526 [Tn3 transposase DDE domain]	31	325
PF01527 [Transposase]	828	822
PF01531 [Glycosyl transferase family 11]	407	358
PF01541 [GIY-YIG catalytic domain]	221	352
PF01544 [CorA-like Mg2+ transporter protein]	7215	1443
PF01545 [Cation efflux family]	4633	1029
PF01546 [Peptidase family M20/M25/M40]	21067	3787
PF01547 [Bacterial extracellular solute-binding protein]	12676	1556
PF01548 [Transposase]	18148	3144
PF01551 [Peptidase family M23]	33266	6044
PF01553 [Acyltransferase]	13587	1951
PF01554 [MatE]	59899	13978
PF01555 [DNA methylase]	19496	5696
PF01556 [DnaJ C terminal domain]	3122	881
PF01557 [Fumarylacetoacetate (FAA) hydrolase family]	1546	553
PF01558 [Pyruvate ferredoxin/flavodoxin oxidoreductase]	9705	2597
PF01564 [Spermine/spermidine synthase domain]	512	258
PF01565 [FAD binding domain ]	8516	1176
PF01566 [Natural resistance-associated macrophage protein]	244	135
PF01568 [Molydopterin dinucleotide binding domain]	182	1014
PF01569 [PAP2 superfamily]	4940	1346
PF01571 [Aminomethyltransferase folate-binding domain]	1474	364
PF01575 [MaoC like domain]	1048	255
PF01578 [Cytochrome C assembly protein]	1614	706
PF01580 [FtsK/SpoIIIE family]	9801	1784
PF01583 [Adenylylsulphate kinase]	103	77
PF01584 [CheW-like domain]	6753	643
PF01588 [Putative tRNA binding domain]	8885	2369
PF01590 [GAF domain]	1819	237
PF01592 [NifU-like N terminal domain]	2506	647
PF01593 [Flavin containing amine oxidoreductase]	1363	366
PF01594 [AI-2E family transporter]	11182	2378
PF01595 [Domain of unknown function DUF21]	7692	2383
PF01596 [O-methyltransferase]	1001	335
PF01597 [Glycine cleavage H-protein]	1285	302
PF01609 [Transposase DDE domain]	140736	12836
PF01610 [Transposase]	29693	2494
PF01612 [3'-5' exonuclease]	6348	1142
PF01613 [Flavin reductase like domain]	5008	568
PF01614 [Bacterial transcriptional regulator]	626	288
PF01618 [MotA/TolQ/ExbB proton channel family]	10273	2015
PF01619 [Proline dehydrogenase]	8	57
PF01624 [MutS domain I]	7318	1608
PF01625 [Peptide methionine sulfoxide reductase]	1682	602
PF01627 [Hpt domain]	2040	265
PF01628 [HrcA protein C terminal domain]	2247	777
PF01632 [Ribosomal protein L35]	2547	712
PF01633 [Choline/ethanolamine kinase]	656	104
PF01634 [ATP phosphoribosyltransferase]	2914	686
PF01636 [Phosphotransferase enzyme family]	8004	1288
PF01637 [ATPase domain predominantly from Archaea]	13446	3733
PF01638 [HxlR-like helix-turn-helix]	2472	709
PF01640 [Peptidase C10 family]	5075	2073
PF01641 [SelR domain]	620	136
PF01642 [Methylmalonyl-CoA mutase]	3250	1448
PF01643 [Acyl-ACP thioesterase]	3123	861
PF01645 [Conserved region in glutamate synthase]	6815	1516
PF01648 [4'-phosphopantetheinyl transferase superfamily]	652	213
PF01649 [Ribosomal protein S20]	2740	532
PF01650 [Peptidase C13 family]	74	24
PF01653 [NAD-dependent DNA ligase adenylation domain]	5585	1448
PF01654 [Cytochrome bd terminal oxidase subunit I]	2487	1288
PF01655 [Ribosomal protein L32]	10	2
PF01656 [CobQ/CobB/MinD/ParA nucleotide binding domain]	10031	2175
PF01658 [Myo-inositol-1-phosphate synthase]	806	195
PF01661 [Macro domain]	4788	1608
PF01663 [Type I phosphodiesterase / nucleotide pyrophosphatase]	4948	1528
PF01668 [SmpB protein]	4029	1002
PF01676 [Metalloenzyme superfamily]	9370	2256
PF01678 [Diaminopimelate epimerase]	6370	1258
PF01679 [Proteolipid membrane potential modulator]	12	30
PF01680 [SOR/SNZ family]	2407	927
PF01687 [Riboflavin kinase]	3268	570
PF01693 [Caulimovirus viroplasmin]	460	153
PF01694 [Rhomboid family]	5423	852
PF01695 [IstB-like ATP binding protein]	57537	2738
PF01697 [Glycosyltransferase family 92]	56	38
PF01699 [Sodium/calcium exchanger protein]	2167	878
PF01702 [Queuine tRNA-ribosyltransferase]	9011	1985
PF01704 [UTP--glucose-1-phosphate uridylyltransferase]	538	237
PF01706 [FliG C-terminal domain]	1559	278
PF01709 [Transcriptional regulator]	6704	1556
PF01712 [Deoxynucleoside kinase]	2708	728
PF01713 [Smr domain]	6656	1304
PF01715 [IPP transferase]	8906	2056
PF01717 [Cobalamin-independent synthase, Catalytic domain]	3320	339
PF01719 [Plasmid replication protein]	68	12
PF01722 [BolA-like protein]	15	89
PF01725 [Ham1 family]	5013	1242
PF01726 [LexA DNA binding domain]	500	354
PF01728 [FtsJ-like methyltransferase]	3587	748
PF01729 [Quinolinate phosphoribosyl transferase, C-terminal domain]	2497	358
PF01730 [UreF]	1694	37
PF01734 [Patatin-like phospholipase]	5306	1374
PF01738 [Dienelactone hydrolase family]	105	172
PF01739 [CheR methyltransferase, SAM binding domain]	4508	262
PF01740 [STAS domain]	4445	536
PF01741 [Large-conductance mechanosensitive channel, MscL]	2395	781
PF01743 [Poly A polymerase head domain]	5428	927
PF01745 [Isopentenyl transferase]	264	104
PF01746 [tRNA (Guanine-1)-methyltransferase]	6218	1255
PF01747 [ATP-sulfurylase]	18	5
PF01750 [Hydrogenase maturation protease]	12	154
PF01751 [Toprim domain]	16167	3542
PF01757 [Acyltransferase family]	14034	4140
PF01758 [Sodium Bile acid symporter family]	3562	503
PF01761 [3-dehydroquinate synthase]	5254	1180
PF01764 [Lipase (class 3)]	344	37
PF01765 [Ribosome recycling factor]	5752	1391
PF01769 [Divalent cation transporter]	686	229
PF01773 [Na+ dependent nucleoside transporter N-terminus]	250	242
PF01774 [UreD urease accessory protein]	1796	62
PF01782 [RimM N-terminal domain]	4059	732
PF01783 [Ribosomal L32p protein family]	2305	530
PF01784 [NIF3 (NGG1p interacting factor 3)]	5053	978
PF01790 [Prolipoprotein diacylglyceryl transferase]	7767	1523
PF01791 [DeoC/LacD family aldolase]	3708	1290
PF01794 [Ferric reductase like transmembrane component]	13	56
PF01795 [MraW methylase family]	7332	1973
PF01797 [Transposase IS200 like]	17385	1185
PF01798 [snoRNA binding domain, fibrillarin]	13	4
PF01799 [[2Fe-2S] binding domain]	506	238
PF01807 [CHC2 zinc finger]	6231	1406
PF01808 [AICARFT/IMPCHase bienzyme]	7320	1918
PF01809 [Haemolytic domain]	1912	252
PF01810 [LysE type translocator]	1755	693
PF01812 [5-formyltetrahydrofolate cyclo-ligase family]	3369	591
PF01813 [ATP synthase subunit D ]	1751	401
PF01814 [Hemerythrin HHE cation binding domain]	460	169
PF01815 [Rop protein]	4	30
PF01817 [Chorismate mutase type II]	4497	588
PF01818 [Bacteriophage translational regulator]	0	30
PF01820 [D-ala D-ala ligase N-terminus]	4140	974
PF01832 [Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase]	7186	1212
PF01833 [IPT/TIG domain]	946	120
PF01835 [MG2 domain]	5534	1801
PF01839 [FG-GAP repeat]	746	4
PF01841 [Transglutaminase-like superfamily]	8754	1134
PF01842 [ACT domain]	2851	379
PF01844 [HNH endonuclease]	1576	53
PF01848 [Hok/gef family]	11	104
PF01850 [PIN domain]	529	189
PF01855 [Pyruvate flavodoxin/ferredoxin oxidoreductase, thiamine diP-bdg]	9089	2693
PF01856 [Helicobacter outer membrane protein]	63	18
PF01862 [Pyruvoyl-dependent arginine decarboxylase (PvlArgDC)]	371	112
PF01863 [Protein of unknown function DUF45]	2756	578
PF01865 [Protein of unknown function DUF47]	2801	325
PF01867 [CRISPR associated protein Cas1]	4959	1032
PF01869 [BadF/BadG/BcrA/BcrD ATPase family]	4309	1669
PF01871 [AMMECR1]	136	71
PF01872 [RibD C-terminal domain]	2606	541
