	SRR1927149	SRR1929485
COG3120	916	5597
COG3121	3535	20802
COG3122	407	6883
COG3123	248	1444
COG3124	287	4152
COG3125	421	2856
COG3126	1212	6126
COG3127	1194	11500
COG3128	70	5665
COG3129	465	6340
COG3130	416	972
COG3131	4272	23424
COG3132	340	5055
COG3133	788	3235
COG3134	241	2969
COG3135	261	5980
COG3136	567	2877
COG3137	488	6169
COG3138	411	5257
COG3139	562	2383
COG3140	195	1071
COG3141	286	1478
COG3142	91670	30426
COG3143	200125	7072
COG3144	356974	9397
COG3145	276	4009
COG3147	97	2698
COG3148	13704	9725
COG3149	1798	7437
COG3150	132294	11354
COG3151	647	4754
COG3152	65763	31072
COG3153	116302.5	24944.5
COG3154	652	5643
COG3155	6685	12558
COG3156	258319	18520
COG3157	24129	15389
COG3158	251188	105651
COG3159	187	4118
COG3160	125400	7701
COG3161	165	5436
COG3162	277	3215
COG3164	4514	34723
COG3165	796	5743
COG3166	155320	5296
COG3167	151320	117
COG3168	128378	169
COG3169	136202	16310
COG3171	695	2859
COG3172	538	3879.66666666667
COG3173	36430	5670.5
COG3176	333805	102548
COG3177	1512475	568189
COG3178	428746	43456
COG3179	33113.5	3902
COG3180	24832	10369
COG3181	84449	16409
COG3182	3886	89
COG3183	5322	198
COG3187	35907	10215
COG3188	38792	182665
COG3190	159962	2466
COG3191	52177	18743
COG3192	16270	7361
COG3193	2771.5	3299
COG3194	667	4353
COG3196	1208	7414
COG3197	695	180
COG3199	662	958
COG3200	2760	1962
COG3201	185921	50813
COG3202	2805	1837
COG3203	456495	53841
COG3204	1398	9886
COG3206	76868	23899
COG3208	5198	0
COG3209	1885990	469470
COG3210	313436	199929
COG3212	144148	44079
COG3214	1730	7275
COG3216	4126	0
COG3217	292.5	5532
COG3221	43507	23901.5
COG3223	1708	6121
COG3225	131173	32493
COG3226	820	3410
COG3227	32838	99
COG3228	2178	5373
COG3231	11351	2334
COG3234	337	4978
COG3236	91664	11211
COG3237	402	2830
COG3238	13543	5187
COG3242	381	3228
COG3246	31584	2558
COG3247	3625	11009
COG3248	1727	9868
COG3250	5263963.5	1539315.5
COG3251	160	1493
COG3252	773	0
COG3254	32945	7361
COG3257	4850	7171
COG3260	14225	16259
COG3261	21643.5	20895
COG3262	13836.5	17732
COG3263	483023.5	67647
COG3264	738696	61830
COG3265	1057	6167
COG3266	1604	11283
COG3267	697590	26929.5
COG3269	878.5	189.5
COG3270	27808.5	13485.5
COG3272	505	3937
COG3274	84336	39174
COG3275	489985.5	163647.5
COG3276	12033	16115
COG3278	3184	343
COG3279	1018264	265085
COG3280	1753.5	0
COG3281	980.5	33
COG3283	1225	11395
COG3284	7103	18113
COG3287	32239	4844
COG3288	503904	19820
COG3290	87111	39184
COG3291	34601.5	6747.5
COG3292	439582.666666667	168239.5
COG3293	105551	62660
COG3294	206	450
COG3296	78669	526
COG3297	349742	23546
COG3298	1670	430
COG3299	112187	32609
COG3301	620	8683
COG3302	1217	13511
COG3303	3669	14901
COG3304	78666	47197
COG3307	33969	36559
COG3309	20149	11527
COG3311	120	1301
COG3312	943	5205
COG3313	252	1965
COG3314	71212	27606
COG3315	165869	24928
COG3316	3070	18278
COG3317	1404	9038
COG3318	442	5173
COG3319	2156.5	7168
COG3320	534.5	1499.5
COG3321	137007.333333333	37108
COG3323	4278.5	3166
COG3325	77893	34682.5
COG3326	94923	26820
COG3327	905	5753
COG3328	1309039	208222
COG3330	31818	7544
COG3331	12737	4811
COG3333	115508	16740
COG3334	3441	821
COG3335	212641	34437
COG3338	756	0
COG3339	32873	11268
COG3340	124442	53633
COG3341	96637	34380
COG3343	2299	532
COG3344	2387824	766698
COG3345	1275649	362700
COG3347	3578	590
COG3350	342.5	163
COG3355	962	0
COG3359	15076	3208
COG3363	2404	0
COG3369	0	686
COG3372	5081	138
COG3377	189	707
COG3378	471657	122120
COG3381	1487	14005
COG3382	79784	25566
COG3383	49416.6666666667	19355
COG3384	385	8055
COG3385	1449343	701539
COG3386	1630	19294
COG3387	36	15434
COG3388	810	143
COG3391	65611	33179
COG3392	291654.5	21203.5
COG3393	17536	4031
COG3394	38927.5	32006
COG3395	66660	25321
COG3396	796	7834
COG3399	501	607
COG3400	4620	275
COG3401	43541.3333333333	7282.83333333333
COG3404	114315.5	31609.5
COG3405	123585	33789
COG3408	559407.5	188796
COG3409	45725.5	9971.5
COG3410	11115	1202
COG3411	23039	4570
COG3412	21177.3333333333	8261.66666666667
COG3414	1196	4420
COG3415	10770	1649
COG3417	37059	25810
COG3418	388	2959
COG3421	73060	200
COG3422	23355	4001
COG3423	717	4727
COG3424	4408	395
COG3425	1117	195
COG3426	263155	50292
COG3428	1071	344
COG3433	347.5	2728.5
COG3434	243333	1068
COG3436	3387755	1444947
COG3437	475553.5	46373
COG3440	365722	40882
COG3442	17982	12029
COG3443	10727.5	9289
COG3444	35248.5	41656
COG3445	1671	5093
COG3447	947.5	12094.5
COG3449	11277	28304
COG3451	2153661	751499
COG3452	1202	1600.5
COG3454	523	2137
COG3455	555	4496
COG3456	6903	5025
COG3457	32030	17824
COG3458	218592.5	72361
COG3459	955855	260749
COG3460	206	1813
COG3463	3236	2974
COG3464	2541717	179412
COG3465	18830	146
COG3467	124277	51808
COG3468	235012.5	211411
COG3469	3506	0
COG3470	1002	849
COG3472	32461	3987.5
COG3475	324113	93233
COG3476	31003	11873
COG3477	802	4550
COG3478	513	38
COG3479	460	190
COG3480	5443	4773
COG3481	105047	29388
COG3484	143681	0
COG3487	36905	4507
COG3488	260413	67597
COG3493	2332	477
COG3494	39084	25512
COG3497	37348	23076
COG3498	1715	4778
COG3499	425	2490
COG3500	39348.5	77828
COG3501	22196.5	47932
COG3503	40287	2090
COG3504	72979	13907
COG3505	2613254	881886
COG3506	30150	28920
COG3507	1623913.5	612633.5
COG3509	110305	61450
COG3512	56131	15827
COG3513	715582	187252
COG3514	10519	3060
COG3515	41697	18477
COG3516	20955	2168
COG3517	77137	11113
COG3518	876	3221
COG3519	66773	14110
COG3520	34159	6694
COG3521	632	3603
COG3522	867	4360
COG3523	1388	12771
COG3525	1379323.5	313064.5
COG3527	14049	8051
COG3529	278	2955
COG3530	166	2233
COG3533	1427905	426819
COG3534	1220152	363072
COG3535	9595	690
COG3537	1018477.5	369726.5
COG3538	134773.5	45044.5
COG3539	4501	23656
COG3541	52064	20529
COG3542	590	0
COG3543	6747	706
COG3544	5011	739
COG3546	53314	13432
COG3547	3246530	523859
COG3548	189	0
COG3549	381	499
COG3550	834084	288043
COG3552	4412	0
COG3557	6373	2496
COG3560	12579	318
COG3561	22340.5	1509.5
COG3562	78005	663
COG3563	508369	3812
COG3566	75126	25731
COG3567	63720	32743
COG3568	222250	79319
COG3570	4533	3049
COG3576	1998	179
COG3579	285666	96067
COG3580	289764.166666667	125514.166666667
COG3581	306489.166666667	122595.166666667
COG3582	7660	0
COG3583	47926	11167
COG3584	44108.5	25551.5
COG3586	77048.5	6275
COG3587	527731	162518
COG3588	265	6900
COG3589	2268	2143
COG3590	543996	195846
COG3591	4064	4684
COG3592	1699	2150
COG3593	506138	22611
COG3594	152384.666666667	58478.6666666667
COG3596	9485.5	8826
COG3597	3183.5	0
COG3599	41202	33970
COG3600	73733	34100
COG3601	125675	35795
COG3603	626	2558
COG3604	234590	111739
COG3605	653324	29564
COG3608	62652	14297
COG3609	4082	745
COG3610	125715	27836.5
COG3611	5601	9767
COG3613	9375	0
COG3615	572	2269
COG3616	902	0
COG3617	235985.5	136302.5
COG3619	49820	17476
COG3620	2978	0
COG3621	16088	346
COG3622	1661	13938
COG3623	1434	12936
COG3625	0	1118
COG3626	240	1067
COG3627	1148	5942
COG3628	7487	3384
COG3629	3697.5	742
COG3633	446498	48328
COG3634	1768	15257
COG3635	230043	57815
COG3636	1852	3350
COG3637	4393	19809
COG3638	21915	6411
COG3639	46849	7332
COG3640	39543	8541
COG3641	86161	24863
COG3642	803	166
COG3643	105024.5	21793.5
COG3645	105720	44002.5
COG3646	18569	20719.5
COG3647	3788	4748
COG3649	145799	17007
COG3650	1747	0
COG3653	98854.5	12280.5
COG3654	21744	7172
COG3655	215383.5	29989.5
COG3657	6410	5475
COG3660	4738	0
COG3661	165556	70233
COG3663	225248	63617
COG3664	91778.5	16605
COG3666	1333774	707428
COG3667	100	239
COG3668	1625	50
COG3669	706019	163632
COG3677	7562	21435
COG3678	3247	14378
COG3680	59656	9763
COG3681	342337	115892
COG3682	24678	7596
COG3684	1158	7465
COG3685	1962	8530
COG3688	85281	38073
COG3691	828	7400
COG3692	222	2458
COG3693	455216.5	113741.5
COG3694	22521	1206
COG3695	16425	7341
COG3696	489484	181624
COG3697	42451	11257.5
COG3698	1564	8945
COG3700	1404	6488
COG3701	20651	2800
COG3703	558	4181
COG3705	71450.5	31330
COG3706	817478.166666667	122884.666666667
COG3707	16867	10149
COG3708	29094.5	10736
COG3709	100	1386
COG3710	2012	16370.5
COG3711	71660	60929
COG3712	484578	153887
COG3713	1986	12777
COG3714	60010	17364
COG3715	40555	56472
COG3716	55499	67990
COG3717	201218	62223
COG3718	13627	9508
COG3719	671	6565
COG3721	13916	515
COG3722	1687	14150
COG3723	40617	46308
COG3724	840	6286
COG3725	644	8548
COG3726	445	3159
COG3727	129781	54207
COG3728	30166.5	10835
COG3729	514	2239
COG3730	4644	6350
COG3731	3137	3677
COG3732	9297	8968
COG3733	2341	18635
COG3734	3419	7760
COG3735	46603	36820
COG3738	9830	13633
COG3740	32293	14608
COG3741	6437	364
COG3744	20480	5463
COG3745	37564	17940
COG3746	58635	15012
COG3747	77	498
COG3750	2732	835
COG3753	454	3340
COG3754	284406.5	49537
COG3755	210	4334
COG3757	760658.5	217586
COG3758	9089	5465
COG3760	123481	25230
COG3762	18439	1826
COG3763	1254	839
COG3764	62028	37918
COG3765	4940	22238
COG3766	612	3328
COG3768	238392	6704
COG3769	750	7817
COG3770	174701	5456
COG3771	386	2998
COG3772	58530	70763
COG3773	88868.5	24523.5
COG3774	60032	11395
COG3775	216502	65710
COG3776	481	2154
COG3779	0	989
COG3781	1795	8004
COG3783	399	5112
COG3784	457	1701
COG3785	415	2601
COG3786	4751.5	553
COG3787	719	3579
COG3788	830	3884
COG3789	878	3614
COG3790	1209	3414
COG3791	100	1090
COG3792	699	351
COG3797	8935	2170
COG3799	37775	2042
COG3800	3357	1347
COG3804	38855	20419
COG3807	1499	828
COG3808	416588	118900
COG3811	1336	0
COG3814	1606	4490
COG3815	1363.5	1007
COG3819	1714	219
COG3820	2160	3582
COG3822	23371	6399
COG3823	41531	13834
COG3825	9303	3687
COG3827	0	1262
COG3829	124075	80949
COG3830	117184	36900
COG3831	263.5	3283.5
COG3833	410966	34551
COG3835	12856	14823
COG3836	13777	15261
COG3837	0	1206
COG3838	23592	507
COG3839	917022	131222
COG3840	305	3657
COG3842	890310	190666
COG3843	861860	328815
COG3845	655646	128163
COG3846	82713	6944
COG3848	31744	14616
COG3852	292336	11807
COG3853	80187	38248
COG3854	79685	27078
COG3855	411838	128017
COG3856	10012	4843
COG3857	255450	114196
COG3858	189158	38224
COG3859	84994	17094
COG3860	1649	138
COG3862	48036.5	13468
COG3863	191	2931
COG3864	34344	16366
COG3866	379103	166327.5
COG3867	371926	129350.666666667
COG3868	6937	4512
COG3869	60828	27503
COG3870	18582	4784
COG3871	9084	1834
COG3872	171930.5	37404.5
COG3874	37133	7764
COG3875	97621	40676
COG3876	229572	62962
COG3877	13323	962
COG3878	46178	14994
COG3879	25357	15468
COG3880	30817	11536
COG3882	89843	7360
COG3883	2570	2495
COG3884	257654	70769
COG3885	455.5	0
COG3886	879413.5	55379
COG3887	197498	103315
COG3889	6508	2763
COG3892	638.5	0
COG3893	3776	13315
COG3894	54998	35742
COG3895	157	1966
COG3899	5871.5	742
COG3906	27330	1112
COG3910	69546	12736
COG3914	45187	36378
COG3919	7742	2509
COG3920	37127	22157
COG3924	228	2127
COG3925	826.333333333333	3131.33333333333
COG3926	16671	1558
COG3933	6908	1811
COG3934	61206	46954
COG3935	93546	34437
COG3936	28180	2302
COG3938	6699	3067
COG3940	77759.8333333333	8080
COG3941	7000	2774
COG3942	2041	8362
COG3943	1509004	350158
COG3944	59883	21666
COG3947	5033	1993
COG3948	2909	9089
COG3949	43786	15246
COG3950	341401	67151
COG3951	135146	4211.5
COG3952	49871	10896
COG3953	1417.5	12143
COG3954	1264	11051
COG3955	5458	0
COG3956	156609	45286
COG3957	40389	16497
COG3958	280249	82833
COG3959	290570	79422
COG3960	1599	16642
COG3961	85	83
COG3962	9117	21211
COG3963	3580	1874
COG3964	0	860
COG3965	6287	598
COG3966	2644	0
COG3968	1187660	370070
COG3969	2010	30556
COG3971	1094	5929
COG3972	75015	892
COG3973	50012.5	36489
COG3976	4875	6733.5
COG3977	35110	21312
COG3978	508	1868
COG3979	23916.5	1610
COG3980	50816	2926
COG3981	44210	6046
COG4001	334	0
COG4002	222	487
COG4018	613	174
COG4021	13581	1888
COG4022	809	100
COG4023	604	107
COG4032	13656	0
COG4036	767	275
COG4043	2986	1769
COG4048	1390	362
COG4051	819	138
COG4052	2041	1060
COG4054	735	0
COG4055	1894	568
COG4057	1880	959
COG4058	3379	1052
COG4065	258	0
COG4067	271926	3307
COG4069	973	100
COG4078	1199	454
COG4085	36609	3524
COG4086	30195	12700
COG4087	2782	358
COG4091	0	6874
COG4096	666795	204217
COG4099	167352.5	63934.5
COG4100	162681	63980
COG4104	3100	12748
COG4105	168886	14120
COG4106	8828	8129
COG4107	42	1642
COG4108	738556	163079
COG4109	975	0
COG4110	2529	1175
COG4112	0	2247
COG4114	867	6843
COG4115	30715	15301
COG4117	1478	5638
COG4120	229582	89345
COG4121	74124	8351.5
COG4122	149647	57495
COG4123	405350	89221
COG4124	322821.5	80057.5
COG4126	25548	4222
COG4127	219136.5	9786
COG4128	0	999
COG4129	3689	5831
COG4132	1625	0
COG4133	314	4354
COG4134	630	6811
COG4135	572	5008
COG4136	83	4755
COG4137	1621	9243
COG4138	811	4878
COG4139	444	6758
COG4143	16819	9404
COG4145	13471	11724
COG4146	436471	131810
COG4147	1682	15556
COG4148	868	8060
COG4149	12611	15648
COG4150	638	6717
COG4152	136037	35830
COG4154	21548	12412
COG4158	1661	0
COG4160	1339	12979
COG4161	709	4769
COG4166	496029	160688
COG4167	166430	6971
COG4168	171536	8419
COG4170	220490	8486
COG4171	190695	6245
COG4172	8880	15803
COG4174	9132	8504
COG4175	14305	13117
COG4176	10693.5	9225.5
COG4177	617226.5	100574
COG4178	505187	36783
COG4181	12428	4518
COG4185	127587	31391
COG4186	100707	15161
COG4187	6976	2741
COG4188	11628	2119
COG4189	58601	5532
COG4192	1810	7462
COG4193	4215.5	4303.5
COG4198	334586	90170
COG4199	1322.5	268
COG4206	1230127.5	232558.5
COG4208	11385	15865
COG4209	228959	25184
COG4211	125110	55742
COG4213	210523	34837
COG4214	116213	26335
COG4215	1580	12373
COG4219	269290	36817.5
COG4220	468	3965
COG4221	121725	45309
COG4222	109234	40326
COG4225	534145.5	145954.5
COG4226	29493	9944
COG4227	542241	156938.5
COG4228	2844	3886
COG4229	103	628
COG4230	1568.5	11849.5
COG4231	412974	92920
COG4232	886484.5	133385
COG4233	2114.5	396
COG4235	998.5	9282
COG4237	400	4906
COG4238	11421	5019
COG4239	6233	6704
COG4241	30384	24216
COG4242	8231	1522
COG4245	40350	13454
COG4248	94251	11095
COG4249	93179.5	45403.5
COG4252	17860.5	261
COG4256	461	1763
COG4258	31944	8106
COG4260	415922	78777
COG4261	210925	17776
COG4262	4241	1312
COG4267	20229	12520
COG4268	185321	38966
COG4269	2008	17559
COG4271	19833	5165
COG4272	2212	131
COG4277	52875	12470
COG4279	25661	16999.5
COG4283	13193	3743
COG4284	51511	30491
COG4286	214064	18583
COG4287	34	3568.5
COG4288	1292	226
COG4289	137447.5	30240
COG4295	53577	19333
COG4299	273487	45021
COG4302	28942	6390
COG4303	41149	13937
COG4306	0	4612
COG4310	67446.5	1803.5
COG4325	1567	7865
COG4332	1133	92
COG4335	2043	105
COG4336	45116	12048
COG4339	3178	36.5
COG4359	5393	0
COG4370	2745	0
COG4372	45795	24149
COG4373	2233	3622
COG4377	48590	5704
COG4378	654	0
COG4379	29751	1362
COG4380	179201	4367
COG4381	11373	0
COG4382	441	1112
COG4383	66119	21490
COG4384	24836	142
COG4385	550	3118
COG4386	933	423
COG4388	3056	0
COG4392	7704	497
COG4393	342.5	163
COG4394	347438	9173
COG4397	2836	0
COG4399	11542	1443
COG4401	15241	4125
COG4403	3431	441
COG4405	13020	668
COG4409	167853	35469
COG4412	756517	171016
COG4420	37146	9052
COG4421	4960	1035
COG4422	92104	23873
COG4430	584	1803
COG4443	76728	18065
COG4448	9182	7138
COG4452	12399	11705
COG4457	209614	43290
COG4458	31970	38488
COG4463	16272	10650
COG4464	127608	23600
COG4465	47656.3333333333	14617.3333333333
COG4466	10231	212
COG4468	230502	58472
COG4470	2091	574
COG4472	60668	21181
COG4474	6622	3087
COG4475	30604	13885
COG4477	2947	1494
COG4478	4363	1082
COG4481	27447	11052
COG4485	175144.5	44734
COG4487	91319	24367
COG4492	46663	17559
COG4495	9978	3179
COG4496	61750	22495
COG4499	4788	570
COG4502	3724	6273
COG4506	36970	20207
COG4509	413639	72046
COG4512	5556	1907
COG4521	828	6640
COG4525	548	3123
COG4529	1744	10563
COG4531	2318	8257
COG4533	4129	32719
COG4535	206949	11530
COG4536	185003	37937
COG4537	7791	0
COG4540	447	3156
COG4542	9334	9806
COG4545	2703	0
COG4548	10250	14812
COG4552	49261	25125
COG4555	9627	1854
COG4558	226017	1745
COG4559	23435	5428
COG4565	23507	14694
COG4567	31897	16799
COG4568	73	2823
COG4569	1115	6975
COG4570	15253	9770
COG4571	1825	4612
COG4572	400	1945
COG4573	1317	20642
COG4574	483	2945
COG4575	679	8950
COG4576	3356	2269
COG4577	10958	9734
COG4578	204	2038
COG4579	1458	13237
COG4580	1888621	61882
COG4581	14444	620
COG4582	29299	7996
COG4584	7405033	196694
COG4585	15815	1616
COG4586	27706	5901
COG4587	28183	1589
COG4589	1348	6389
COG4591	1312510	202619
COG4592	629	6156
COG4594	887	6105
COG4597	1696	12178
COG4598	1078	4534
COG4603	431149	79489
COG4607	9106	6645
COG4608	514482	104722
COG4615	1175	10248
COG4619	1476	5919
COG4623	586273	90213
COG4624	714708.5	204778
COG4625	6463	50
COG4626	439950	59811
COG4630	17540	521
COG4632	52729	26241.5
COG4633	1797.5	927.333333333333
COG4635	685	7538
COG4636	3861	168
COG4637	80499	11533
COG4638	4283	23662
COG4639	201707.333333333	1570.33333333333
COG4640	1125	2514
COG4641	14329	2270
COG4642	16252.5	56
COG4643	14524	5031.5
COG4644	4752	40829
COG4646	2475361.33333333	770895.5
COG4648	123545	1241
COG4649	5412	0
COG4650	1554	9023
COG4651	736.5	7145
COG4653	279946	21000
COG4656	779573	172394
COG4657	328019	83523
COG4658	574484	125295
COG4659	301782	61362
COG4660	415972	85169
COG4662	22787	2548
COG4663	540	4277
COG4664	733	99
COG4666	191777	77333
COG4667	182946	63008
COG4668	13102.5	21173.5
COG4669	143	2111
COG4670	8513	27029
COG4672	164	15068
COG4674	235482	4856
COG4675	20482	4656
COG4676	1547	4263
COG4677	786978.5	138804.5
COG4678	143	4733
COG4679	28873	11039
COG4680	31088	18839
COG4681	245	5861
COG4682	1030	9088
COG4683	685	1550
COG4684	67371	18296
COG4685	1081	13008
COG4687	0	754
COG4690	545551	122127
COG4692	21634	4353
COG4694	4241	44538
COG4695	393646	15019
COG4696	203	58
COG4704	14617	0
COG4706	92815	1655
COG4708	46776	9797
COG4709	8174	1032
COG4710	3241	1911
COG4712	43201	16833
COG4713	10063	814
COG4716	249032	114651
COG4717	8091	28518
COG4718	209	6715
COG4720	61946	10828
COG4721	755	0
COG4722	5158	467
COG4723	290	6846
COG4724	229443.5	11368
COG4725	42484	33992
COG4728	192222	63533
COG4729	3524	1054
COG4731	27193	8655
COG4732	21062	15267
COG4733	4070	61381
COG4734	22490	1367
COG4735	3699	6452
COG4737	616	100
COG4739	1708	430
COG4741	7823	4334
COG4744	38666	13709
COG4747	58116	10673
COG4748	12000	169
COG4750	152910.5	26758.5
COG4752	7002	5972
COG4753	1093450	333860.5
COG4756	35551	14887
COG4757	983	4178
COG4758	20160	4408
COG4760	253731	8293
COG4763	1735	10302
COG4764	163190	2018
COG4765	1122	3274
COG4766	473	3743
COG4767	107461	49510
COG4769	79116	23084
COG4770	5862	113
COG4771	605250	271295
COG4772	4247	14563
COG4773	2780	17314
COG4774	2693	14591
COG4775	1576625	300080
COG4776	676587	17947
COG4778	498	4109
COG4779	181	3067
COG4783	373196	34789
COG4784	21367	4436
COG4785	233806	14053
COG4786	432683	46883.5
COG4787	218286	2566
COG4789	2121	433
COG4790	2687	6652
COG4791	1090	2809
COG4792	612	231
COG4794	1950	2034
COG4795	154125	13237
COG4796	595317.5	37328.5
COG4799	522361	178247
COG4802	732	0
COG4804	1998550	472767
COG4805	40409	4402
COG4806	227071	71421
COG4807	589	3043
COG4808	576	2831
COG4810	5051	3113
COG4811	657	2796
COG4812	3631	2335
COG4813	18272	3476
COG4816	2605	6035
COG4819	10889	6430
COG4820	3196	5771
COG4821	102508	10957
COG4822	152684.5	50725.5
COG4823	437010	108116
COG4824	111367	6932
COG4826	235186	54200
COG4832	117610	43765
COG4833	7499	5972
COG4834	4501	10536
COG4843	10775	729
COG4845	89329	10096
COG4849	154275	28872
COG4856	78808	22642
COG4857	6109	1987
COG4859	1931	1110.66666666667
COG4861	143841	23147
COG4864	73121	22570
COG4865	39713	1648
COG4866	117333	40575
COG4868	411487	119032
COG4869	60895	13556
COG4870	102490	32174
COG4877	3510	1054
COG4878	21199	9518
COG4880	6492	21084
COG4882	1423	67
COG4883	477	0
COG4884	263.5	3283.5
COG4886	203654	125562.5
COG4887	21184	10566
COG4889	320955	44137
COG4894	26046	5659
COG4898	4046	1506
COG4903	1162	1041
COG4905	157874.5	39411
COG4907	30	4125
COG4908	41557	1034
COG4912	318509	93275
COG4913	1164	13330
COG4916	2568	2753
COG4917	6398	5996
COG4922	84712	51333
COG4924	9460	1545
COG4925	15023	1012.5
COG4926	218397	3689
COG4927	3653	87
COG4928	67117	24501
COG4929	5669	2992
COG4930	333715	66307
COG4932	664705	435392.5
COG4933	28174	5577
COG4936	38417.5	10841.5
COG4938	12445	14608
COG4940	26665	5125.5
COG4942	389171	40760
COG4943	5993	31289
COG4945	3204	2909
COG4946	66672	25546.5
COG4947	19125	12283
COG4948	222325	141260
COG4950	196.5	4311.5
COG4951	248214	31558
COG4952	523	1140
COG4953	164824	65348
COG4956	81152	33500
COG4957	935	3399
COG4959	30497	1078
COG4962	272451	91346
COG4963	29404	20574.5
COG4964	88763.5	43391.5
COG4965	41448	15933
COG4967	347	4330
COG4968	212146	32022
COG4969	471978	21580
COG4970	2274	0
COG4972	296002	15501
COG4973	405317	41183
COG4974	892230	232297
COG4976	563	0
COG4977	14547	4713
COG4978	17110.5	3550
COG4980	1580	365
COG4983	15263	22680
COG4987	1422	10502
COG4988	74111	34208
COG4989	260872	13122
COG4990	27997	2346
COG4992	707603	158205
COG4993	1485	21921
COG4995	2695.5	5640
COG4997	7956	3197
COG4999	1266	7705.66666666667
COG5000	372542	174759
COG5001	65769	12987
COG5002	42813.6666666667	20316.6666666667
COG5004	137	1169
COG5006	445	6578
COG5007	398	3204
COG5008	308537	1872
COG5009	1575405	322759
COG5011	64863	25327.5
COG5012	42122	14269
COG5013	4976	49360
COG5015	191822	74952
COG5016	591779.5	188312
COG5017	15586	1340
COG5018	4756	1011
COG5021	61	0
COG5026	60456	22329
COG5039	9850.5	1373.5
COG5043	205	0
COG5063	882	0
COG5108	10738	33409
COG5126	1185	0
COG5146	2192	278
COG5169	0	359.5
COG5184	181147.5	16289
COG5206	7658	49
COG5256	980	837
COG5263	100811.166666667	8955.66666666667
COG5265	45367	0
COG5268	3557	0
COG5272	3216	967
COG5276	988	0
COG5278	4082	890
COG5279	375834	43587.5
COG5280	10203.5	9588
COG5281	44909	100468
COG5283	755903.5	40102
COG5295	151330	89435
COG5297	7799.5	0
COG5301	2094	22571
COG5309	1055	852
COG5316	1205	0
COG5322	28108	4039
COG5323	199	19353.5
COG5324	10464.3333333333	1458.33333333333
COG5330	1199	0
COG5337	13558	3457
COG5339	5601	18286
COG5340	73031	33475
COG5341	25917	3391
COG5345	41917	923
COG5346	3748	1645
COG5352	1084	881
COG5361	125349	42260
COG5362	12196	4694.5
COG5368	14755	848
COG5373	22189	4696
COG5377	108949	108767
COG5383	1382	11434
COG5387	1055	0
COG5389	942	0
COG5393	152	2919
COG5401	38428	15057
COG5404	869	4941
COG5405	74776	20979
COG5410	42891	12679
COG5412	96514.5	40745
COG5418	344	576
COG5421	843236	19372
COG5433	517095	288819
COG5434	1264780	351453.5
COG5435	200	989
COG5437	678	2402
COG5438	28878	7373
COG5444	33979	60979
COG5445	2377	13380
COG5455	447	2940
COG5459	5775	0
COG5463	588	9175
COG5464	164220	88205
COG5471	395	3654
COG5475	89	1594
COG5476	54870	837
COG5479	1614	398
COG5483	515	4983
COG5484	1790	5353
COG5492	995759	179468.5
COG5495	49503	9039
COG5496	56737	23750
COG5497	11436	4361
COG5498	288.666666666667	3405.33333333333
COG5499	7813	6992
COG5504	6147	450
COG5505	18171	4490
COG5507	757	3431
COG5510	311	1532
COG5511	3516	11484
COG5513	8722	781
COG5517	492	4838
COG5518	539	3639
COG5519	29550	6503
COG5520	207437.166666667	66333.6666666667
COG5523	172003	58699
COG5525	18151	24655
COG5527	287063	415581
COG5531	5391	1241
COG5532	506	4655
COG5542	57136	4151
COG5544	154	2236
COG5545	1429506	452812
COG5547	1096	157
COG5551	16764	2329
COG5557	8469	18494
COG5561	4243	492
COG5562	921	6218
COG5563	3926	0
COG5564	1573.5	615
COG5565	30146	4925
COG5567	0	2261
COG5569	550	3008
COG5571	2130	6898
COG5573	2049	171
COG5577	16328	4572
COG5579	40402.5	4299.5
COG5581	6167	12676
COG5585	26749	17106
COG5587	35322	4611
COG5597	0	3728
COG5598	3823	9659
COG5610	30983.6666666667	69001.6666666667
COG5614	3067	480
COG5616	274342	3978
COG5617	2103	0
COG5619	18844	0
COG5620	965	2377
COG5628	2264	5095
COG5632	28341.5	7171.5
COG5633	785	1598
COG5635	48316	0
COG5645	379	4923
COG5652	19557	4546
COG5655	3871	5945
COG5658	50024	16914
COG5661	173386	1407
COG5663	240	810
ENOG410XNMC	1127	88
ENOG410XNME	9008	29143
ENOG410XNMH	15572868	3025886
ENOG410XNMK	338378	66403
ENOG410XNMP	167025	41859
ENOG410XNMQ	2830	11104
ENOG410XNMX	13130	6529
ENOG410XNN3	52302	80998
ENOG410XNN9	266794	110925
ENOG410XNNB	148355	25853
ENOG410XNNC	761	0
ENOG410XNNF	67302	18240
ENOG410XNNM	242394	76881
ENOG410XNNS	8926	87
ENOG410XNNV	13263892	4585792
ENOG410XNNX	95866	38306
ENOG410XNP4	1735	0
ENOG410XNPD	10985	8933
ENOG410XNPE	37716	3477
ENOG410XNPF	59452	1900
ENOG410XNPK	69123	27609
ENOG410XNPQ	1297578	325883
ENOG410XNPT	693722	248436
ENOG410XNPU	710081	221865
ENOG410XNPZ	3344	1206
ENOG410XNQ0	1137	0
ENOG410XNQ2	209494	95883
ENOG410XNQ6	2106	14785
ENOG410XNQ9	1962	359
ENOG410XNQA	3107	21534
ENOG410XNQB	225411	39105
ENOG410XNQF	354	1542
ENOG410XNQI	3104	883
ENOG410XNQK	888616	124627
ENOG410XNQT	15532	3949
ENOG410XNQU	644	7836
ENOG410XNQV	2649	1237
ENOG410XNR2	172564	25854
ENOG410XNR3	489	263
